#,Date-Time (CST/CDT),Temperature   (°F),RH   (%),Dew Point   (°F),Host Connected,End of File
14804,02/21/2024 05:02:55,67.84,32.030,36.96,,
14805,02/21/2024 05:12:55,67.89,32.000,36.98,,
14806,02/21/2024 05:22:55,67.84,32.020,36.95,,
14807,02/21/2024 05:32:55,67.68,32.290,37.02,,
14808,02/21/2024 05:42:55,67.50,32.460,37.00,,
14809,02/21/2024 05:52:55,67.55,32.380,36.98,,
14810,02/21/2024 06:02:55,67.84,32.260,37.14,,
14811,02/21/2024 06:12:55,67.84,32.280,37.16,,
14812,02/21/2024 06:22:55,67.80,32.360,37.19,,
14813,02/21/2024 06:32:55,67.59,32.670,37.24,,
14814,02/21/2024 06:42:55,67.50,32.550,37.07,,
14815,02/21/2024 06:52:55,67.55,32.670,37.21,,
14816,02/21/2024 07:02:55,67.80,32.510,37.30,,
14817,02/21/2024 07:12:55,67.84,32.550,37.37,,
14818,02/21/2024 07:22:55,67.89,32.590,37.44,,
14819,02/21/2024 07:32:55,67.75,32.680,37.39,,
14820,02/21/2024 07:42:55,67.59,32.900,37.42,,
14821,02/21/2024 07:52:55,67.50,32.890,37.34,,
14822,02/21/2024 08:02:55,67.80,32.870,37.58,,
14823,02/21/2024 08:12:55,67.93,32.780,37.62,,
14824,02/21/2024 08:22:55,67.93,32.810,37.65,,
14825,02/21/2024 08:32:55,67.80,32.940,37.64,,
14826,02/21/2024 08:42:55,67.68,33.010,37.59,,
14827,02/21/2024 08:52:55,67.75,33.100,37.72,,
14828,02/21/2024 09:02:55,68.05,33.020,37.92,,
14829,02/21/2024 09:12:55,68.11,33.040,37.98,,
14830,02/21/2024 09:22:55,68.02,33.140,37.98,,
14831,02/21/2024 09:32:55,67.93,33.260,38.00,,
14832,02/21/2024 09:42:55,67.93,33.390,38.09,,
14833,02/21/2024 09:52:55,68.23,33.260,38.26,,
14834,02/21/2024 10:02:55,68.31,33.340,38.39,,
14835,02/21/2024 10:12:55,68.27,33.420,38.42,,
14836,02/21/2024 10:22:55,68.18,33.560,38.45,,
14837,02/21/2024 10:32:55,68.18,33.940,38.73,,
14838,02/21/2024 10:42:55,68.40,33.940,38.92,,
14839,02/21/2024 10:52:55,68.49,33.920,38.99,,
14840,02/21/2024 11:02:55,68.61,34.050,39.19,,
14841,02/21/2024 11:12:55,68.95,34.070,39.51,,
14842,02/21/2024 11:22:55,69.08,33.920,39.51,,
14843,02/21/2024 11:32:55,69.08,34.060,39.61,,
14844,02/21/2024 11:42:55,69.26,34.100,39.80,,
14845,02/21/2024 11:52:55,69.30,34.180,39.89,,
14846,02/21/2024 12:02:55,69.30,34.280,39.97,,
14847,02/21/2024 12:12:55,69.30,34.350,40.02,,
14848,02/21/2024 12:22:55,69.35,34.440,40.14,,
14849,02/21/2024 12:32:55,69.35,34.670,40.31,,
14850,02/21/2024 12:42:55,69.51,34.680,40.46,,
14851,02/21/2024 12:52:55,69.60,34.760,40.60,,
14852,02/21/2024 13:02:55,69.69,35.940,41.54,,
14853,02/21/2024 13:12:55,69.73,35.130,40.98,,
14854,02/21/2024 13:22:55,69.82,35.760,41.52,,
14855,02/21/2024 13:32:55,69.85,35.910,41.66,,
14856,02/21/2024 13:42:55,69.98,36.510,42.20,,
14857,02/21/2024 13:52:55,70.11,38.630,43.78,,
14858,02/21/2024 14:02:55,70.63,39.350,44.73,,
14859,02/21/2024 14:12:55,70.47,39.030,44.37,,
14860,02/21/2024 14:22:55,70.50,39.270,44.57,,
14861,02/21/2024 14:32:55,70.63,40.480,45.48,,
14862,02/21/2024 14:42:55,70.72,41.100,45.96,,
14863,02/21/2024 14:52:55,70.81,42.240,46.77,,
14864,02/21/2024 15:02:55,70.84,42.490,46.95,,
14865,02/21/2024 15:12:55,70.93,43.070,47.40,,
14866,02/21/2024 15:22:55,71.02,44.790,48.52,,
14867,02/21/2024 15:32:55,71.15,44.800,48.64,,
14868,02/21/2024 15:42:55,71.24,44.810,48.73,,
14869,02/21/2024 15:52:55,71.28,45.790,49.34,,
14870,02/21/2024 16:02:55,71.28,45.840,49.37,,
14871,02/21/2024 16:12:55,71.31,47.580,50.41,,
14872,02/21/2024 16:22:55,71.37,46.310,49.73,,
14873,02/21/2024 16:32:55,71.31,47.270,50.23,,
14874,02/21/2024 16:42:55,71.31,47.240,50.21,,
14875,02/21/2024 16:52:55,71.28,46.810,49.93,,
14876,02/21/2024 17:02:55,71.24,46.640,49.80,,
14877,02/21/2024 17:12:55,71.24,46.730,49.85,,
14878,02/21/2024 17:22:55,71.19,46.620,49.75,,
14879,02/21/2024 17:32:55,71.19,46.420,49.63,,
14880,02/21/2024 17:42:55,71.19,46.460,49.65,,
14881,02/21/2024 17:52:55,71.15,46.300,49.52,,
14882,02/21/2024 18:02:55,71.15,46.170,49.45,,
14883,02/21/2024 18:12:55,71.10,46.140,49.38,,
14884,02/21/2024 18:22:55,71.10,46.080,49.35,,
14885,02/21/2024 18:32:55,71.06,46.000,49.27,,
14886,02/21/2024 18:42:55,71.02,46.000,49.23,,
14887,02/21/2024 18:52:55,71.02,46.030,49.25,,
14888,02/21/2024 19:02:55,70.97,45.860,49.10,,
14889,02/21/2024 19:12:55,70.93,45.840,49.06,,
14890,02/21/2024 19:22:55,70.93,45.800,49.04,,
14891,02/21/2024 19:32:55,70.88,45.800,48.99,,
14892,02/21/2024 19:42:55,70.81,45.730,48.88,,
14893,02/21/2024 19:52:55,70.75,45.810,48.88,,
14894,02/21/2024 20:02:55,70.72,45.820,48.85,,
14895,02/21/2024 20:12:55,70.72,46.060,48.99,,
14896,02/21/2024 20:22:55,70.72,45.790,48.83,,
14897,02/21/2024 20:32:55,70.68,45.780,48.79,,
14898,02/21/2024 20:42:55,70.63,45.790,48.76,,
14899,02/21/2024 20:52:55,70.59,45.800,48.73,,
14900,02/21/2024 21:02:55,70.54,45.730,48.64,,
14901,02/21/2024 21:12:55,70.50,45.790,48.64,,
14902,02/21/2024 21:22:55,70.50,45.900,48.70,,
14903,02/21/2024 21:32:55,70.47,45.670,48.54,,
14904,02/21/2024 21:42:55,70.47,45.650,48.53,,
14905,02/21/2024 21:52:55,70.41,45.680,48.50,,
14906,02/21/2024 22:02:55,70.38,45.770,48.51,,
14907,02/21/2024 22:12:55,70.29,45.730,48.41,,
14908,02/21/2024 22:22:55,70.25,45.790,48.41,,
14909,02/21/2024 22:32:55,70.29,45.700,48.39,,
14910,02/21/2024 22:42:55,70.25,45.730,48.38,,
14911,02/21/2024 22:52:55,70.20,45.650,48.28,,
14912,02/21/2024 23:02:55,70.16,45.690,48.27,,
14913,02/21/2024 23:12:55,70.11,45.670,48.21,,
14914,02/21/2024 23:22:55,70.03,45.820,48.23,,
14915,02/21/2024 23:32:55,70.07,45.700,48.19,,
14916,02/21/2024 23:42:55,70.03,45.730,48.18,,
14917,02/21/2024 23:52:55,69.98,45.670,48.10,,
14918,02/22/2024 00:02:55,69.94,45.680,48.07,,
14919,02/22/2024 00:12:55,69.85,45.780,48.04,,
14920,02/22/2024 00:22:55,69.85,45.830,48.07,,
14921,02/22/2024 00:32:55,69.85,45.690,47.99,,
14922,02/22/2024 00:42:55,69.82,45.710,47.97,,
14923,02/22/2024 00:52:55,69.76,45.800,47.97,,
14924,02/22/2024 01:02:55,69.73,45.840,47.97,,
14925,02/22/2024 01:12:55,69.91,45.790,48.10,,
14926,02/22/2024 01:22:55,69.98,45.500,48.00,,
14927,02/22/2024 01:32:55,69.98,45.520,48.01,,
14928,02/22/2024 01:42:55,69.91,45.580,47.98,,
14929,02/22/2024 01:52:55,69.82,45.710,47.97,,
14930,02/22/2024 02:02:55,69.69,45.770,47.89,,
14931,02/22/2024 02:12:55,69.73,45.750,47.91,,
14932,02/22/2024 02:22:55,69.69,45.790,47.90,,
14933,02/22/2024 02:32:55,69.64,45.780,47.84,,
14934,02/22/2024 02:42:55,69.55,45.840,47.80,,
14935,02/22/2024 02:52:55,69.48,45.980,47.82,,
14936,02/22/2024 03:02:55,69.69,45.830,47.93,,
14937,02/22/2024 03:12:55,69.73,45.650,47.85,,
14938,02/22/2024 03:22:55,69.69,45.730,47.87,,
14939,02/22/2024 03:32:55,69.60,45.730,47.79,,
14940,02/22/2024 03:42:55,69.51,45.900,47.80,,
14941,02/22/2024 03:52:55,69.42,46.040,47.80,,
14942,02/22/2024 04:02:55,69.51,45.900,47.80,,
14943,02/22/2024 04:12:55,69.48,46.040,47.85,,
14944,02/22/2024 04:22:55,69.42,46.090,47.83,,
14945,02/22/2024 04:32:55,69.35,46.170,47.81,,
14946,02/22/2024 04:42:55,69.48,46.010,47.83,,
14947,02/22/2024 04:52:55,69.64,45.710,47.81,,
14948,02/22/2024 05:02:55,69.64,45.840,47.88,,
14949,02/22/2024 05:12:55,69.55,45.920,47.85,,
14950,02/22/2024 05:22:55,69.42,46.090,47.83,,
14951,02/22/2024 05:32:55,69.35,46.140,47.80,,
14952,02/22/2024 05:42:55,69.42,46.190,47.89,,
14953,02/22/2024 05:52:55,69.42,46.200,47.89,,
14954,02/22/2024 06:02:55,69.35,46.280,47.87,,
14955,02/22/2024 06:12:55,69.26,46.340,47.83,,
14956,02/22/2024 06:22:55,69.39,46.090,47.80,,
14957,02/22/2024 06:32:55,69.60,45.820,47.84,,
14958,02/22/2024 06:42:55,69.55,45.940,47.86,,
14959,02/22/2024 06:52:55,69.48,45.950,47.80,,
14960,02/22/2024 07:02:55,69.42,46.080,47.83,,
14961,02/22/2024 07:12:55,69.30,46.230,47.80,,
14962,02/22/2024 07:22:55,69.42,46.300,47.95,,
14963,02/22/2024 07:32:55,69.42,46.290,47.95,,
14964,02/22/2024 07:42:55,69.35,46.250,47.85,,
14965,02/22/2024 07:52:55,69.30,46.420,47.91,,
14966,02/22/2024 08:02:55,69.42,46.280,47.94,,
14967,02/22/2024 08:12:55,69.69,45.980,48.01,,
14968,02/22/2024 08:22:55,69.76,46.170,48.19,,
14969,02/22/2024 08:32:55,69.73,46.110,48.12,,
14970,02/22/2024 08:42:55,69.73,46.110,48.12,,
14971,02/22/2024 08:52:55,69.69,46.000,48.03,,
14972,02/22/2024 09:02:55,69.73,46.270,48.21,,
14973,02/22/2024 09:12:55,69.85,46.120,48.24,,
14974,02/22/2024 09:22:55,69.91,46.210,48.34,,
14975,02/22/2024 09:32:55,69.85,46.810,48.64,,
14976,02/22/2024 09:42:55,69.76,48.660,49.60,,
14977,02/22/2024 09:52:55,69.69,49.190,49.82,,
14978,02/22/2024 10:02:55,69.69,49.100,49.77,,
14979,02/22/2024 10:12:55,69.76,49.770,50.20,,
14980,02/22/2024 10:22:55,69.76,49.600,50.11,,
14981,02/22/2024 10:32:55,69.76,50.200,50.43,,
14982,02/22/2024 10:42:55,69.76,51.060,50.89,,
14983,02/22/2024 10:52:55,69.82,50.630,50.71,,
14984,02/22/2024 11:02:55,69.85,51.120,51.00,,
14985,02/22/2024 11:12:55,69.91,50.990,50.99,,
14986,02/22/2024 11:22:55,69.94,51.870,51.48,,
14987,02/22/2024 11:32:55,69.69,53.740,52.21,,
14988,02/22/2024 11:42:55,69.64,54.030,52.31,,
14989,02/22/2024 11:52:55,69.60,54.300,52.41,,
14990,02/22/2024 12:02:55,69.51,54.550,52.45,,
14991,02/22/2024 12:12:55,69.39,54.930,52.52,,
14992,02/22/2024 12:22:55,69.35,55.180,52.61,,
14993,02/22/2024 12:32:55,69.48,54.910,52.59,,
14994,02/22/2024 12:42:55,69.42,54.840,52.51,,
14995,02/22/2024 12:52:55,69.35,54.610,52.33,,
14996,02/22/2024 13:02:55,69.48,54.260,52.27,,
14997,02/22/2024 13:12:55,69.64,53.950,52.27,,
14998,02/22/2024 13:22:55,69.82,53.530,52.22,,
14999,02/22/2024 13:32:55,69.98,53.170,52.19,,
15000,02/22/2024 13:42:55,70.16,52.950,52.24,,
15001,02/22/2024 13:52:55,70.29,52.560,52.16,,
15002,02/22/2024 14:02:55,70.38,52.340,52.13,,
15003,02/22/2024 14:12:55,70.38,51.780,51.84,,
15004,02/22/2024 14:22:55,70.38,51.590,51.73,,
15005,02/22/2024 14:32:55,70.41,51.610,51.78,,
15006,02/22/2024 14:42:55,70.50,51.310,51.70,,
15007,02/22/2024 14:52:55,70.54,50.960,51.55,,
15008,02/22/2024 15:02:55,70.63,50.570,51.43,,
15009,02/22/2024 15:12:55,70.68,50.310,51.33,,
15010,02/22/2024 15:22:55,70.72,49.990,51.20,,
15011,02/22/2024 15:32:55,70.75,49.740,51.10,,
15012,02/22/2024 15:42:55,70.84,49.500,51.05,,
15013,02/22/2024 15:52:55,70.88,49.110,50.87,,
15014,02/22/2024 16:02:55,70.88,48.630,50.60,,
15015,02/22/2024 16:12:55,70.93,48.350,50.49,,
15016,02/22/2024 16:22:55,70.97,48.190,50.44,,
15017,02/22/2024 16:32:55,71.02,48.080,50.43,,
15018,02/22/2024 16:42:55,70.97,48.030,50.35,,
15019,02/22/2024 16:52:55,70.97,47.850,50.24,,
15020,02/22/2024 17:02:55,70.97,47.790,50.21,,
15021,02/22/2024 17:12:55,71.02,47.690,50.20,,
15022,02/22/2024 17:22:55,70.97,47.670,50.14,,
15023,02/22/2024 17:32:55,70.93,47.600,50.07,,
15024,02/22/2024 17:42:55,70.88,47.600,50.02,,
15025,02/22/2024 17:52:55,70.81,47.520,49.91,,
15026,02/22/2024 18:02:55,70.81,47.460,49.88,,
15027,02/22/2024 18:12:55,70.72,47.420,49.77,,
15028,02/22/2024 18:22:55,70.72,47.350,49.73,,
15029,02/22/2024 18:32:55,70.72,47.270,49.69,,
15030,02/22/2024 18:42:55,70.68,47.140,49.58,,
15031,02/22/2024 18:52:55,70.63,47.060,49.49,,
15032,02/22/2024 19:02:55,70.59,47.040,49.44,,
15033,02/22/2024 19:12:55,70.50,47.000,49.34,,
15034,02/22/2024 19:22:55,70.41,47.000,49.25,,
15035,02/22/2024 19:32:55,70.38,46.940,49.19,,
15036,02/22/2024 19:42:55,70.41,46.810,49.15,,
15037,02/22/2024 19:52:55,70.32,46.790,49.05,,
15038,02/22/2024 20:02:55,70.25,46.710,48.94,,
15039,02/22/2024 20:12:55,70.16,46.700,48.86,,
15040,02/22/2024 20:22:55,70.07,46.680,48.76,,
15041,02/22/2024 20:32:55,69.98,46.700,48.69,,
15042,02/22/2024 20:42:55,69.98,46.600,48.63,,
15043,02/22/2024 20:52:55,69.94,46.560,48.58,,
15044,02/22/2024 21:02:55,69.82,46.520,48.44,,
15045,02/22/2024 21:12:55,69.73,46.530,48.36,,
15046,02/22/2024 21:22:55,69.82,46.440,48.39,,
15047,02/22/2024 21:32:55,69.98,46.250,48.43,,
15048,02/22/2024 21:42:55,69.85,46.090,48.23,,
15049,02/22/2024 21:52:55,69.69,46.080,48.07,,
15050,02/22/2024 22:02:55,69.51,46.110,47.92,,
15051,02/22/2024 22:12:55,69.35,46.220,47.84,,
15052,02/22/2024 22:22:55,69.39,46.120,47.82,,
15053,02/22/2024 22:32:55,69.39,45.980,47.74,,
15054,02/22/2024 22:42:55,69.26,46.030,47.65,,
15055,02/22/2024 22:52:55,69.21,46.040,47.61,,
15056,02/22/2024 23:02:55,69.30,45.880,47.59,,
15057,02/22/2024 23:12:55,69.55,45.500,47.60,,
15058,02/22/2024 23:22:55,69.48,45.360,47.46,,
15059,02/22/2024 23:32:55,69.30,45.380,47.30,,
15060,02/22/2024 23:42:55,69.08,45.420,47.13,,
15061,02/22/2024 23:52:55,68.92,45.490,47.02,,
15062,02/23/2024 00:02:55,69.01,45.370,47.04,,
15063,02/23/2024 00:12:55,68.95,45.290,46.94,,
15064,02/23/2024 00:22:55,68.95,45.370,46.99,,
15065,02/23/2024 00:32:55,69.01,45.210,46.94,,
15066,02/23/2024 00:42:55,69.26,44.930,47.01,,
15067,02/23/2024 00:52:55,69.35,44.530,46.85,,
15068,02/23/2024 01:02:55,69.21,44.490,46.70,,
15069,02/23/2024 01:12:55,68.95,44.630,46.55,,
15070,02/23/2024 01:22:55,68.74,44.680,46.39,,
15071,02/23/2024 01:32:55,68.65,44.720,46.33,,
15072,02/23/2024 01:42:55,68.74,44.560,46.31,,
15073,02/23/2024 01:52:55,68.83,44.580,46.41,,
15074,02/23/2024 02:02:55,68.83,44.330,46.26,,
15075,02/23/2024 02:12:55,69.01,44.220,46.35,,
15076,02/23/2024 02:22:55,69.17,43.980,46.36,,
15077,02/23/2024 02:32:55,69.30,43.600,46.24,,
15078,02/23/2024 02:42:55,69.13,43.540,46.06,,
15079,02/23/2024 02:52:55,68.86,43.670,45.89,,
15080,02/23/2024 03:02:55,68.61,43.790,45.74,,
15081,02/23/2024 03:12:55,68.45,43.930,45.68,,
15082,02/23/2024 03:22:55,68.65,43.740,45.74,,
15083,02/23/2024 03:32:55,68.74,43.580,45.72,,
15084,02/23/2024 03:42:55,68.86,43.440,45.75,,
15085,02/23/2024 03:52:55,69.01,43.240,45.76,,
15086,02/23/2024 04:02:55,69.08,43.030,45.70,,
15087,02/23/2024 04:12:55,69.26,42.580,45.59,,
15088,02/23/2024 04:22:55,69.08,42.710,45.50,,
15089,02/23/2024 04:32:55,68.83,42.770,45.31,,
15090,02/23/2024 04:42:55,68.52,42.920,45.13,,
15091,02/23/2024 04:52:55,68.27,43.110,45.02,,
15092,02/23/2024 05:02:55,68.45,42.900,45.05,,
15093,02/23/2024 05:12:55,68.52,42.840,45.08,,
15094,02/23/2024 05:22:55,68.36,42.690,44.84,,
15095,02/23/2024 05:32:55,68.11,42.820,44.69,,
15096,02/23/2024 05:42:55,67.84,42.910,44.51,,
15097,02/23/2024 05:52:55,67.93,42.760,44.49,,
15098,02/23/2024 06:02:55,68.11,42.480,44.48,,
15099,02/23/2024 06:12:55,68.18,42.290,44.43,,
15100,02/23/2024 06:22:55,68.02,42.310,44.30,,
15101,02/23/2024 06:32:55,67.62,40.060,42.51,,
15102,02/23/2024 06:42:55,67.50,41.970,43.62,,
15103,02/23/2024 06:52:55,67.62,41.710,43.56,,
15104,02/23/2024 07:02:55,67.46,38.390,41.26,,
15105,02/23/2024 07:12:55,67.15,37.380,40.30,,
15106,02/23/2024 07:22:55,66.90,36.370,39.38,,
15107,02/23/2024 07:32:55,66.69,36.100,39.00,,
15108,02/23/2024 07:42:55,66.47,35.950,38.70,,
15109,02/23/2024 07:52:55,66.87,36.740,39.61,,
15110,02/23/2024 08:02:55,67.21,36.340,39.63,,
15111,02/23/2024 08:12:55,67.24,36.580,39.83,,
15112,02/23/2024 08:22:55,67.12,36.630,39.75,,
15113,02/23/2024 08:32:55,66.99,36.700,39.69,,
15114,02/23/2024 08:42:55,67.06,35.430,38.85,,
15115,02/23/2024 08:52:55,67.28,34.990,38.72,,
15116,02/23/2024 09:02:55,67.28,34.420,38.30,,
15117,02/23/2024 09:12:55,67.15,34.090,37.95,,
15118,02/23/2024 09:22:55,67.21,34.270,38.12,,
15119,02/23/2024 09:32:55,67.33,34.520,38.42,,
15120,02/23/2024 09:42:55,67.46,34.990,38.88,,
15121,02/23/2024 09:52:55,67.50,34.780,38.76,,
15122,02/23/2024 10:02:55,67.68,34.580,38.77,,
15123,02/23/2024 10:12:55,67.84,34.710,39.01,,
15124,02/23/2024 10:22:55,68.11,34.100,38.79,,
15125,02/23/2024 10:32:55,68.23,33.690,38.59,,
15126,02/23/2024 10:42:55,68.14,33.400,38.29,,
15127,02/23/2024 10:52:55,67.96,33.560,38.26,,
15128,02/23/2024 11:02:55,67.80,32.430,37.24,,
15129,02/23/2024 11:12:55,67.68,33.470,37.93,,
15130,02/23/2024 11:22:55,67.93,32.570,37.47,,
15131,02/23/2024 11:32:55,67.84,30.970,36.11,,
15132,02/23/2024 11:42:55,67.75,30.990,36.05,,
15133,02/23/2024 11:52:55,67.71,30.880,35.92,,
15134,02/23/2024 12:02:55,67.62,30.800,35.79,,
15135,02/23/2024 12:12:55,67.71,31.280,36.25,,
15136,02/23/2024 12:22:55,68.05,30.350,35.78,,
15137,02/23/2024 12:32:55,68.05,30.380,35.81,,
15138,02/23/2024 12:42:55,67.96,29.550,35.03,,
15139,02/23/2024 12:52:55,67.96,30.080,35.48,,
15140,02/23/2024 13:02:55,67.93,30.710,35.97,,
15141,02/23/2024 13:12:55,68.18,30.800,36.27,,
15142,02/23/2024 13:22:55,68.40,28.670,34.65,,
15143,02/23/2024 13:32:55,68.31,28.590,34.50,,
15144,02/23/2024 13:42:55,68.27,28.410,34.31,,
15145,02/23/2024 13:52:55,68.14,28.970,34.70,,
15146,02/23/2024 14:02:55,68.23,29.000,34.80,,
15147,02/23/2024 14:12:55,68.52,28.370,34.49,,
15148,02/23/2024 14:22:55,68.65,28.510,34.73,,
15149,02/23/2024 14:32:55,68.61,28.640,34.81,,
15150,02/23/2024 14:42:55,68.58,28.190,34.38,,
15151,02/23/2024 14:52:55,68.52,28.380,34.50,,
15152,02/23/2024 15:02:55,68.52,27.920,34.10,,
15153,02/23/2024 15:12:55,68.74,26.640,33.11,,
15154,02/23/2024 15:22:55,68.86,26.240,32.84,,
15155,02/23/2024 15:32:55,69.01,25.850,32.59,,
15156,02/23/2024 15:42:55,68.92,25.660,32.33,,
15157,02/23/2024 15:52:55,68.86,26.280,32.87,,
15158,02/23/2024 16:02:55,69.01,26.820,33.51,,
15159,02/23/2024 16:12:55,69.26,27.050,33.93,,
15160,02/23/2024 16:22:55,69.42,27.390,34.38,,
15161,02/23/2024 16:32:55,69.48,27.490,34.52,,
15162,02/23/2024 16:42:55,69.48,27.490,34.52,,
15163,02/23/2024 16:52:55,69.48,27.550,34.58,,
15164,02/23/2024 17:02:55,69.51,27.690,34.74,,
15165,02/23/2024 17:12:55,69.55,27.700,34.77,,
15166,02/23/2024 17:22:55,69.60,27.910,35.01,,
15167,02/23/2024 17:32:55,69.60,28.030,35.12,,
15168,02/23/2024 17:42:55,69.60,28.190,35.26,,
15169,02/23/2024 17:52:55,69.51,28.340,35.32,,
15170,02/23/2024 18:02:55,69.64,28.500,35.57,,
15171,02/23/2024 18:12:55,69.91,28.320,35.64,,
15172,02/23/2024 18:22:55,69.91,28.410,35.72,,
15173,02/23/2024 18:32:55,69.82,28.500,35.72,,
15174,02/23/2024 18:42:55,69.73,28.690,35.82,,
15175,02/23/2024 18:52:55,69.64,28.790,35.82,,
15176,02/23/2024 19:02:55,69.51,28.930,35.84,,
15177,02/23/2024 19:12:55,69.55,29.020,35.94,,
15178,02/23/2024 19:22:55,69.51,29.180,36.06,,
15179,02/23/2024 19:32:55,69.42,29.310,36.09,,
15180,02/23/2024 19:42:55,69.35,29.400,36.11,,
15181,02/23/2024 19:52:55,69.42,29.610,36.35,,
15182,02/23/2024 20:02:55,69.69,29.460,36.45,,
15183,02/23/2024 20:12:55,69.73,29.440,36.46,,
15184,02/23/2024 20:22:55,69.64,29.630,36.55,,
15185,02/23/2024 20:32:55,69.48,29.710,36.48,,
15186,02/23/2024 20:42:55,69.30,29.860,36.45,,
15187,02/23/2024 20:52:55,69.17,30.010,36.47,,
15188,02/23/2024 21:02:55,69.26,30.100,36.62,,
15189,02/23/2024 21:12:55,69.21,30.210,36.67,,
15190,02/23/2024 21:22:55,69.04,30.300,36.60,,
15191,02/23/2024 21:32:55,69.26,30.380,36.86,,
15192,02/23/2024 21:42:55,69.42,30.350,36.97,,
15193,02/23/2024 21:52:55,69.64,30.160,37.00,,
15194,02/23/2024 22:02:55,69.55,30.280,37.02,,
15195,02/23/2024 22:12:55,69.35,30.420,36.97,,
15196,02/23/2024 22:22:55,69.17,30.550,36.92,,
15197,02/23/2024 22:32:55,69.01,30.710,36.91,,
15198,02/23/2024 22:42:55,69.04,30.810,37.03,,
15199,02/23/2024 22:52:55,69.01,30.830,37.01,,
15200,02/23/2024 23:02:55,68.95,31.050,37.15,,
15201,02/23/2024 23:12:55,69.01,31.050,37.19,,
15202,02/23/2024 23:22:55,69.17,31.100,37.37,,
15203,02/23/2024 23:32:55,69.39,30.870,37.37,,
15204,02/23/2024 23:42:55,69.26,30.930,37.31,,
15205,02/23/2024 23:52:55,69.04,31.110,37.27,,
15206,02/24/2024 00:02:55,68.86,31.300,37.27,,
15207,02/24/2024 00:12:55,68.74,31.430,37.26,,
15208,02/24/2024 00:22:55,68.74,31.570,37.38,,
15209,02/24/2024 00:32:55,68.79,31.630,37.48,,
15210,02/24/2024 00:42:55,68.83,31.680,37.54,,
15211,02/24/2024 00:52:55,68.95,31.720,37.69,,
15212,02/24/2024 01:02:55,69.08,31.710,37.79,,
15213,02/24/2024 01:12:55,69.30,31.570,37.86,,
15214,02/24/2024 01:22:55,69.13,31.710,37.84,,
15215,02/24/2024 01:32:55,68.92,31.970,37.85,,
15216,02/24/2024 01:42:55,68.65,32.020,37.66,,
15217,02/24/2024 01:52:55,68.40,32.170,37.56,,
15218,02/24/2024 02:02:55,68.58,32.260,37.79,,
15219,02/24/2024 02:12:55,68.61,32.240,37.81,,
15220,02/24/2024 02:22:55,68.45,32.360,37.76,,
15221,02/24/2024 02:32:55,68.23,32.460,37.65,,
15222,02/24/2024 02:42:55,67.96,32.590,37.51,,
15223,02/24/2024 02:52:55,68.05,32.650,37.63,,
15224,02/24/2024 03:02:55,68.23,32.460,37.64,,
15225,02/24/2024 03:12:55,68.14,32.570,37.66,,
15226,02/24/2024 03:22:55,67.96,32.670,37.57,,
15227,02/24/2024 03:32:55,67.71,32.770,37.43,,
15228,02/24/2024 03:42:55,67.71,32.850,37.49,,
15229,02/24/2024 03:52:55,68.02,32.640,37.59,,
15230,02/24/2024 04:02:55,67.93,32.770,37.62,,
15231,02/24/2024 04:12:55,67.75,32.810,37.49,,
15232,02/24/2024 04:22:55,67.46,32.880,37.29,,
15233,02/24/2024 04:32:55,67.50,32.960,37.39,,
15234,02/24/2024 04:42:55,67.80,32.830,37.56,,
15235,02/24/2024 04:52:55,67.80,32.860,37.57,,
15236,02/24/2024 05:02:55,67.62,32.910,37.46,,
15237,02/24/2024 05:12:55,67.41,33.010,37.35,,
15238,02/24/2024 05:22:55,67.28,33.160,37.35,,
15239,02/24/2024 05:32:55,67.55,33.090,37.54,,
15240,02/24/2024 05:42:55,67.71,32.870,37.51,,
15241,02/24/2024 05:52:55,67.68,32.980,37.56,,
15242,02/24/2024 06:02:55,67.46,33.000,37.38,,
15243,02/24/2024 06:12:55,67.21,33.170,37.30,,
15244,02/24/2024 06:22:55,67.21,33.260,37.37,,
15245,02/24/2024 06:32:55,67.50,33.040,37.45,,
15246,02/24/2024 06:42:55,67.50,32.960,37.39,,
15247,02/24/2024 06:52:55,67.46,32.980,37.37,,
15248,02/24/2024 07:02:55,67.46,32.920,37.33,,
15249,02/24/2024 07:12:55,67.41,32.930,37.29,,
15250,02/24/2024 07:22:55,67.41,32.920,37.28,,
15251,02/24/2024 07:32:55,67.55,32.860,37.35,,
15252,02/24/2024 07:42:55,67.62,32.810,37.38,,
15253,02/24/2024 07:52:55,67.41,32.840,37.21,,
15254,02/24/2024 08:02:55,67.15,32.890,37.04,,
15255,02/24/2024 08:12:55,66.99,32.940,36.93,,
15256,02/24/2024 08:22:55,67.24,32.890,37.11,,
15257,02/24/2024 08:32:55,67.37,32.540,36.96,,
15258,02/24/2024 08:42:55,67.37,32.420,36.86,,
15259,02/24/2024 08:52:55,67.33,32.420,36.83,,
15260,02/24/2024 09:02:55,67.33,32.330,36.76,,
15261,02/24/2024 09:12:55,67.33,32.230,36.68,,
15262,02/24/2024 09:22:55,67.50,32.260,36.84,,
15263,02/24/2024 09:32:55,67.59,32.220,36.89,,
15264,02/24/2024 09:42:55,67.41,32.010,36.57,,
15265,02/24/2024 09:52:55,67.21,32.110,36.47,,
15266,02/24/2024 10:02:55,66.94,32.170,36.29,,
15267,02/24/2024 10:12:55,67.12,32.360,36.59,,
15268,02/24/2024 10:22:55,67.33,31.850,36.38,,
